nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Ignacia González Contreras,10000032-6,1ro Básico,A,Orientación,Constanza Riquelme Carvajal,2025-09-12,evaluacion,5.2,Orientación
Renata Muñoz López,10000079-2,1ro Básico,B,Ciencias Naturales,Diego Morales Soto,2025-08-12,evaluacion,5.8,Ciencias Naturales
Agustín González Vega,10000007-5,1ro Básico,A,Tecnología,Trinidad Santana Ibarra,2025-07-19,evaluacion,6.0,Tecnología
Ignacia Muñoz Contreras,10000077-6,1ro Básico,B,Tecnología,Trinidad Santana Ibarra,2025-12-04,prueba,4.5,Tecnología
Ángel Muñoz Vega,10000082-2,1ro Básico,B,Inglés,Renata Contreras Vera,2025-03-04,tarea,4.9,Inglés
Fernanda González Figueroa,10000026-1,1ro Básico,A,Artes Visuales,Isidora Flores Paredes,2025-05-10,evaluacion,4.6,Artes Visuales
Vicente Díaz Jara,10000162-4,2do Básico,B,Orientación,Andrés Poblete Oyarzún,2025-04-14,evaluacion,4.5,Orientación
Agustín Muñoz Vega,10000052-0,1ro Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-03-19,tarea,6.5,Ciencias Naturales
Benjamín Díaz Sepúlveda,10000138-1,2do Básico,B,Educación Física,Francisco Vargas Jiménez,2025-04-08,evaluacion,6.3,Educación Física
Matías Díaz Díaz,10000136-5,2do Básico,B,Educación Física,Sebastián Silva Morales,2025-03-27,prueba,4.2,Educación Física
Maite Díaz González,10000165-9,2do Básico,B,Inglés,Joaquín Araya Peña,2025-09-25,evaluacion,4.2,Inglés
Daniela Díaz Jara,10000177-2,2do Básico,B,Educación Física,Francisco Vargas Jiménez,2025-11-18,evaluacion,5.6,Educación Física
Sofía Díaz González,10000135-7,2do Básico,B,Tecnología,Gabriel Vergara Pacheco,2025-03-03,evaluacion,6.7,Tecnología
Josefa Muñoz Alarcón,10000059-8,1ro Básico,B,Tecnología,Samuel Jara Bustos,2025-07-20,evaluacion,4.1,Tecnología
Tomás Díaz Ramírez,10000144-6,2do Básico,B,Música,Vicente Tapia Iglesias,2025-07-23,tarea,6.0,Música
Carolina Rojas Cortés,10000130-6,2do Básico,A,Música,Vicente Tapia Iglesias,2025-08-03,tarea,4.5,Música
Renata González López,10000034-2,1ro Básico,A,Ciencias Naturales,Diego Morales Soto,2025-07-13,evaluacion,4.0,Ciencias Naturales
Alberto Rojas Figueroa,10000131-4,2do Básico,A,Lenguaje y Comunicación,Sofía Martínez Vega,2025-10-24,evaluacion,6.9,Lenguaje y Comunicación
Gabriela Díaz Alarcón,10000179-9,2do Básico,B,Orientación,Constanza Riquelme Carvajal,2025-05-04,evaluacion,6.9,Orientación
Maite Muñoz González,10000075-k,1ro Básico,B,Tecnología,Gabriel Vergara Pacheco,2025-04-05,tarea,5.4,Tecnología
Daniela Díaz Jara,10000177-2,2do Básico,B,Música,Nicolás Valenzuela Cruz,2025-06-16,tarea,4.5,Música
Maite Muñoz González,10000075-k,1ro Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-08-04,prueba,7.0,Matemáticas
Diego Muñoz Figueroa,10000056-3,1ro Básico,B,Tecnología,Trinidad Santana Ibarra,2025-08-10,prueba,5.4,Tecnología
Sofía Rojas González,10000090-3,2do Básico,A,Inglés,Joaquín Araya Peña,2025-08-08,evaluacion,4.7,Inglés
Ángel Muñoz Vega,10000082-2,1ro Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-06-03,evaluacion,4.6,Ciencias Naturales
Fernanda Rojas Figueroa,10000116-0,2do Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-08-31,evaluacion,5.2,Tecnología
Felipe González Gutiérrez,10000023-7,1ro Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-11-22,tarea,5.7,Ciencias Naturales
Renata Rojas López,10000124-1,2do Básico,A,Música,Francisca Medina Aros,2025-09-25,tarea,6.1,Música
Maximiliano Díaz López,10000154-3,2do Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-08-19,tarea,6.9,Matemáticas
Josefa Muñoz Alarcón,10000059-8,1ro Básico,B,Educación Física,Antonia Castro Campos,2025-07-10,prueba,5.4,Educación Física
Valentina Rojas Contreras,10000092-k,2do Básico,A,Matemáticas,Ana González Muñoz,2025-03-13,tarea,6.8,Matemáticas
Carolina Rojas Cortés,10000130-6,2do Básico,A,Música,Francisca Medina Aros,2025-04-18,prueba,6.0,Música
Matías González Díaz,10000001-6,1ro Básico,A,Lenguaje y Comunicación,Juan García Torres,2025-09-03,evaluacion,5.0,Lenguaje y Comunicación
Alberto Rojas Figueroa,10000131-4,2do Básico,A,Tecnología,Trinidad Santana Ibarra,2025-12-23,evaluacion,4.7,Tecnología
Andrés Rojas Díaz,10000121-7,2do Básico,A,Inglés,Joaquín Araya Peña,2025-11-15,tarea,4.2,Inglés
Martina Rojas López,10000094-6,2do Básico,A,Lenguaje y Comunicación,Juan García Torres,2025-03-18,tarea,4.8,Lenguaje y Comunicación
Constanza Rojas Vega,10000112-8,2do Básico,A,Orientación,Andrés Poblete Oyarzún,2025-06-16,tarea,6.0,Orientación
Agustín Rojas Vega,10000097-0,2do Básico,A,Educación Física,Sebastián Silva Morales,2025-10-14,evaluacion,6.0,Educación Física
Sofía Díaz González,10000135-7,2do Básico,B,Tecnología,Samuel Jara Bustos,2025-10-05,tarea,4.7,Tecnología
Joaquín Muñoz Espinoza,10000066-0,1ro Básico,B,Tecnología,Samuel Jara Bustos,2025-10-25,evaluacion,6.8,Tecnología
Cristóbal Rojas Alarcón,10000119-5,2do Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-05-21,tarea,4.3,Ciencias Naturales
Nicolás Muñoz González,10000060-1,1ro Básico,B,Lenguaje y Comunicación,Sofía Martínez Vega,2025-11-17,tarea,4.1,Lenguaje y Comunicación
Santiago Muñoz Campos,10000058-k,1ro Básico,B,Ciencias Naturales,Valentina Torres Díaz,2025-03-11,evaluacion,6.3,Ciencias Naturales
Ignacia González Contreras,10000032-6,1ro Básico,A,Matemáticas,María López García,2025-10-06,0021990741,4.0,Matemáticas
Josefa Díaz Alarcón,10000149-7,2do Básico,B,Orientación,Constanza Riquelme Carvajal,2025-06-10,tarea,4.8,Orientación
Martina Muñoz López,10000049-0,1ro Básico,B,Música,Nicolás Valenzuela Cruz,2025-08-20,tarea,5.9,Música
Daniela Muñoz Jara,10000087-3,1ro Básico,B,Artes Visuales,Isidora Flores Paredes,2025-06-18,evaluacion,4.3,Artes Visuales
Roberto Rojas Campos,10000133-0,2do Básico,A,Ciencias Naturales,Diego Morales Soto,2025-10-16,prueba,6.2,Ciencias Naturales
Andrés Muñoz Díaz,10000076-8,1ro Básico,B,Educación Física,Antonia Castro Campos,2025-05-14,prueba,7.0,Educación Física
Antonia Muñoz Torres,10000065-2,1ro Básico,B,Tecnología,Trinidad Santana Ibarra,2025-03-11,evaluacion,4.8,Tecnología
Mateo Rojas Torres,10000125-k,2do Básico,A,Lenguaje y Comunicación,Carmen López Valenzuela,2025-03-14,evaluacion,5.4,Lenguaje y Comunicación
Andrés Muñoz Díaz,10000076-8,1ro Básico,B,Educación Física,Francisco Vargas Jiménez,2025-06-19,tarea,5.2,Educación Física
Joaquín Muñoz Espinoza,10000066-0,1ro Básico,B,Inglés,Joaquín Araya Peña,2025-03-12,evaluacion,5.5,Inglés
Vicente Muñoz Jara,10000072-5,1ro Básico,B,Artes Visuales,Isidora Flores Paredes,2025-04-28,tarea,5.9,Artes Visuales
Eduardo Rojas Ramírez,10000129-2,2do Básico,A,Orientación,Cristóbal Cortés Sandoval,2025-10-12,prueba,6.6,Orientación
Vicente Díaz Jara,10000162-4,2do Básico,B,Educación Física,Antonia Castro Campos,2025-09-07,tarea,4.8,Educación Física
Andrés Díaz Díaz,10000166-7,2do Básico,B,Matemáticas,Ana González Muñoz,2025-07-07,prueba,6.3,Matemáticas
Victoria Díaz Gutiérrez,10000173-k,2do Básico,B,Música,Vicente Tapia Iglesias,2025-07-10,tarea,5.0,Música
Nicolás Rojas González,10000105-5,2do Básico,A,Ciencias Naturales,Diego Morales Soto,2025-04-14,evaluacion,5.9,Ciencias Naturales
Catalina Muñoz Jara,10000057-1,1ro Básico,B,Ciencias Naturales,Valentina Torres Díaz,2025-04-14,prueba,5.5,Ciencias Naturales
Agustín González Vega,10000007-5,1ro Básico,A,Artes Visuales,Josefa Ruiz Sepúlveda,2025-10-09,tarea,6.0,Artes Visuales
Eduardo González Ramírez,10000039-3,1ro Básico,A,Música,Nicolás Valenzuela Cruz,2025-05-07,evaluacion,4.0,Música
Trinidad González Sepúlveda,10000018-0,1ro Básico,A,Artes Visuales,Josefa Ruiz Sepúlveda,2025-05-26,tarea,4.0,Artes Visuales
Catalina Muñoz Jara,10000057-1,1ro Básico,B,Tecnología,Gabriel Vergara Pacheco,2025-05-27,tarea,6.5,Tecnología
Gabriela Díaz Alarcón,10000179-9,2do Básico,B,Matemáticas,María López García,2025-09-27,evaluacion,5.1,Matemáticas
Santiago Rojas Campos,10000103-9,2do Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-10-21,evaluacion,6.4,Tecnología
Sofía González González,10000000-8,1ro Básico,A,Educación Física,Francisco Vargas Jiménez,2025-06-04,evaluacion,7.0,Educación Física
Nicolás Díaz González,10000150-0,2do Básico,B,Matemáticas,María López García,2025-10-05,tarea,5.7,Matemáticas
Josefa González Alarcón,10000014-8,1ro Básico,A,Lenguaje y Comunicación,Sofía Martínez Vega,2025-09-27,evaluacion,5.1,Lenguaje y Comunicación
Daniela Muñoz Jara,10000087-3,1ro Básico,B,Inglés,Joaquín Araya Peña,2025-08-04,tarea,4.9,Inglés
Eduardo Muñoz Ramírez,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Sofía Martínez Vega,2025-07-02,evaluacion,6.0,Lenguaje y Comunicación
Francisca Muñoz Espinoza,10000081-4,1ro Básico,B,Ciencias Naturales,Valentina Torres Díaz,2025-08-24,tarea,4.4,Ciencias Naturales
Manuel González Sepúlveda,10000033-4,1ro Básico,A,Inglés,Joaquín Araya Peña,2025-03-12,prueba,5.2,Inglés
Maite Muñoz González,10000075-k,1ro Básico,B,Artes Visuales,Josefa Ruiz Sepúlveda,2025-05-05,evaluacion,5.0,Artes Visuales
Florencia Rojas Díaz,10000106-3,2do Básico,A,Artes Visuales,Isidora Flores Paredes,2025-08-15,evaluacion,4.8,Artes Visuales
Benjamín Muñoz Sepúlveda,10000048-2,1ro Básico,B,Inglés,Maximiliano Espinoza Molina,2025-08-09,tarea,6.9,Inglés
Lucas Muñoz Torres,10000050-4,1ro Básico,B,Educación Física,Francisco Vargas Jiménez,2025-06-22,prueba,4.1,Educación Física
Mateo Díaz Torres,10000170-5,2do Básico,B,Educación Física,Antonia Castro Campos,2025-05-16,evaluacion,5.4,Educación Física
Amanda Muñoz Cortés,10000055-5,1ro Básico,B,Educación Física,Antonia Castro Campos,2025-06-24,evaluacion,6.8,Educación Física
Matías Rojas Díaz,10000091-1,2do Básico,A,Artes Visuales,Josefa Ruiz Sepúlveda,2025-08-28,evaluacion,4.9,Artes Visuales
Matías Muñoz Díaz,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-05-27,tarea,6.8,Lenguaje y Comunicación
Felipe Muñoz Gutiérrez,10000068-7,1ro Básico,B,Matemáticas,María López García,2025-12-30,tarea,5.0,Matemáticas
Diego Muñoz Figueroa,10000056-3,1ro Básico,B,Artes Visuales,Isidora Flores Paredes,2025-11-29,tarea,5.0,Artes Visuales
Valentina Muñoz Contreras,10000047-4,1ro Básico,B,Inglés,Renata Contreras Vera,2025-11-12,evaluacion,5.9,Inglés
Florencia Rojas Díaz,10000106-3,2do Básico,A,Artes Visuales,Isidora Flores Paredes,2025-05-05,prueba,6.5,Artes Visuales
Vicente Muñoz Jara,10000072-5,1ro Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-03-26,tarea,6.8,Ciencias Naturales
Fernanda Díaz Figueroa,10000161-6,2do Básico,B,Orientación,Cristóbal Cortés Sandoval,2025-03-24,tarea,6.4,Orientación
Sofía González González,10000000-8,1ro Básico,A,Orientación,Cristóbal Cortés Sandoval,2025-08-02,prueba,6.0,Orientación
Vicente Muñoz Jara,10000072-5,1ro Básico,B,Lenguaje y Comunicación,Sofía Martínez Vega,2025-06-14,evaluacion,6.0,Lenguaje y Comunicación
Eduardo Muñoz Ramírez,10000084-9,1ro Básico,B,Ciencias Naturales,Valentina Torres Díaz,2025-03-12,evaluacion,5.5,Ciencias Naturales
Trinidad González Sepúlveda,10000018-0,1ro Básico,A,Orientación,Constanza Riquelme Carvajal,2025-09-16,evaluacion,4.7,Orientación
Matías Díaz Díaz,10000136-5,2do Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-09-17,evaluacion,7.0,Lenguaje y Comunicación
Ignacia Muñoz Contreras,10000077-6,1ro Básico,B,Tecnología,Gabriel Vergara Pacheco,2025-06-10,prueba,4.8,Tecnología
Sofía Muñoz González,10000045-8,1ro Básico,B,Tecnología,Trinidad Santana Ibarra,2025-06-28,evaluacion,4.8,Tecnología
Ignacia Rojas Contreras,10000122-5,2do Básico,A,Artes Visuales,Isidora Flores Paredes,2025-04-20,tarea,6.6,Artes Visuales
Alberto Rojas Figueroa,10000131-4,2do Básico,A,Música,Nicolás Valenzuela Cruz,2025-11-22,tarea,4.7,Música
Manuel González Sepúlveda,10000033-4,1ro Básico,A,Música,Francisca Medina Aros,2025-04-07,tarea,4.5,Música
Andrés González Díaz,10000031-8,1ro Básico,A,Ciencias Naturales,Catalina Reyes Guzmán,2025-10-04,tarea,4.3,Ciencias Naturales
Fernanda Díaz Figueroa,10000161-6,2do Básico,B,Artes Visuales,Josefa Ruiz Sepúlveda,2025-11-04,prueba,6.8,Artes Visuales
Alberto Muñoz Figueroa,10000086-5,1ro Básico,B,Tecnología,Samuel Jara Bustos,2025-04-15,evaluacion,5.1,Tecnología
Tomás Rojas Ramírez,10000099-7,2do Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-10-18,tarea,6.0,Ciencias Naturales
Ignacia Díaz Contreras,10000167-5,2do Básico,B,Orientación,Andrés Poblete Oyarzún,2025-09-07,tarea,5.3,Orientación
Matías Muñoz Díaz,10000046-6,1ro Básico,B,Música,Vicente Tapia Iglesias,2025-07-28,prueba,6.2,Música
Joaquín Muñoz Espinoza,10000066-0,1ro Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-12-03,evaluacion,4.5,Matemáticas
Diego Muñoz Figueroa,10000056-3,1ro Básico,B,Música,Vicente Tapia Iglesias,2025-12-08,evaluacion,6.5,Música
Antonia González Torres,10000020-2,1ro Básico,A,Lenguaje y Comunicación,Sofía Martínez Vega,2025-06-28,evaluacion,4.6,Lenguaje y Comunicación
Renata Rojas López,10000124-1,2do Básico,A,Matemáticas,María López García,2025-03-28,evaluacion,6.0,Matemáticas
Mateo Díaz Torres,10000170-5,2do Básico,B,Matemáticas,María López García,2025-09-02,tarea,6.9,Matemáticas
Lucas González Torres,10000005-9,1ro Básico,A,Orientación,Andrés Poblete Oyarzún,2025-06-06,tarea,6.4,Orientación
Antonia Rojas Torres,10000110-1,2do Básico,A,Orientación,Cristóbal Cortés Sandoval,2025-12-16,evaluacion,6.7,Orientación
Constanza Díaz Vega,10000157-8,2do Básico,B,Educación Física,Francisco Vargas Jiménez,2025-10-26,evaluacion,6.3,Educación Física
Ignacia Rojas Contreras,10000122-5,2do Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-05-06,evaluacion,6.3,Tecnología
Joaquín González Espinoza,10000021-0,1ro Básico,A,Música,Vicente Tapia Iglesias,2025-04-04,tarea,6.0,Música
Antonia Muñoz Torres,10000065-2,1ro Básico,B,Matemáticas,María López García,2025-05-08,tarea,6.9,Matemáticas
Felipe González Gutiérrez,10000023-7,1ro Básico,A,Educación Física,Sebastián Silva Morales,2025-04-26,evaluacion,4.6,Educación Física
Cristóbal Rojas Alarcón,10000119-5,2do Básico,A,Artes Visuales,Isidora Flores Paredes,2025-03-12,tarea,4.2,Artes Visuales
Vicente Muñoz Jara,10000072-5,1ro Básico,B,Inglés,Renata Contreras Vera,2025-03-31,tarea,5.9,Inglés
Eduardo Rojas Ramírez,10000129-2,2do Básico,A,Artes Visuales,Josefa Ruiz Sepúlveda,2025-05-08,prueba,6.5,Artes Visuales
Tomás González Ramírez,10000009-1,1ro Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-04-18,evaluacion,4.6,Tecnología
Diego González Figueroa,10000011-3,1ro Básico,A,Ciencias Naturales,Catalina Reyes Guzmán,2025-11-23,tarea,6.5,Ciencias Naturales
Mateo González Torres,10000035-0,1ro Básico,A,Inglés,Renata Contreras Vera,2025-04-12,prueba,6.9,Inglés
Ángel Rojas Vega,10000127-6,2do Básico,A,Orientación,Constanza Riquelme Carvajal,2025-10-04,evaluacion,5.7,Orientación
Carolina Díaz Cortés,10000175-6,2do Básico,B,Música,Francisca Medina Aros,2025-06-06,tarea,5.3,Música
Francisca Díaz Espinoza,10000171-3,2do Básico,B,Música,Nicolás Valenzuela Cruz,2025-06-11,evaluacion,6.8,Música
Daniela Díaz Jara,10000177-2,2do Básico,B,Artes Visuales,Manuel Romero Cortés,2025-03-23,prueba,5.5,Artes Visuales
Ignacia Díaz Contreras,10000167-5,2do Básico,B,Matemáticas,Ana González Muñoz,2025-08-19,prueba,6.5,Matemáticas
Joaquín González Espinoza,10000021-0,1ro Básico,A,Lenguaje y Comunicación,Sofía Martínez Vega,2025-10-21,tarea,4.3,Lenguaje y Comunicación
Gabriel González Contreras,10000017-2,1ro Básico,A,Tecnología,Samuel Jara Bustos,2025-06-15,tarea,6.4,Tecnología
Carolina González Cortés,10000040-7,1ro Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-12-30,evaluacion,6.5,Ciencias Naturales
Josefa González Alarcón,10000014-8,1ro Básico,A,Música,Vicente Tapia Iglesias,2025-06-15,tarea,5.3,Música
Diego Rojas Figueroa,10000101-2,2do Básico,A,Ciencias Naturales,Diego Morales Soto,2025-08-26,prueba,6.0,Ciencias Naturales
Mateo Díaz Torres,10000170-5,2do Básico,B,Educación Física,Antonia Castro Campos,2025-06-11,tarea,5.4,Educación Física
Javiera González Campos,10000028-8,1ro Básico,A,Tecnología,Samuel Jara Bustos,2025-07-12,prueba,5.2,Tecnología
Santiago Rojas Campos,10000103-9,2do Básico,A,Educación Física,Sebastián Silva Morales,2025-10-11,prueba,6.8,Educación Física
María José Rojas Ramírez,10000114-4,2do Básico,A,Tecnología,Samuel Jara Bustos,2025-04-24,evaluacion,6.7,Tecnología
Agustín González Vega,10000007-5,1ro Básico,A,Inglés,Renata Contreras Vera,2025-10-07,evaluacion,5.4,Inglés
Ignacia Rojas Contreras,10000122-5,2do Básico,A,Música,Francisca Medina Aros,2025-07-27,evaluacion,6.9,Música
Valentina Díaz Contreras,10000137-3,2do Básico,B,Matemáticas,Ana González Muñoz,2025-10-21,evaluacion,7.0,Matemáticas
Francisca Rojas Espinoza,10000126-8,2do Básico,A,Lenguaje y Comunicación,Juan García Torres,2025-04-08,evaluacion,5.3,Lenguaje y Comunicación
Cristóbal Muñoz Alarcón,10000074-1,1ro Básico,B,Tecnología,Samuel Jara Bustos,2025-10-12,evaluacion,4.5,Tecnología
Daniela Muñoz Jara,10000087-3,1ro Básico,B,Matemáticas,María López García,2025-09-03,evaluacion,7.0,Matemáticas
Trinidad González Sepúlveda,10000018-0,1ro Básico,A,Música,Francisca Medina Aros,2025-11-04,tarea,6.6,Música
Catalina Díaz Jara,10000147-0,2do Básico,B,Educación Física,Francisco Vargas Jiménez,2025-08-03,evaluacion,7.0,Educación Física
Joaquín González Espinoza,10000021-0,1ro Básico,A,Educación Física,Francisco Vargas Jiménez,2025-07-28,prueba,4.9,Educación Física
Alberto Muñoz Figueroa,10000086-5,1ro Básico,B,Orientación,Andrés Poblete Oyarzún,2025-10-05,tarea,6.4,Orientación
Constanza Rojas Vega,10000112-8,2do Básico,A,Artes Visuales,Josefa Ruiz Sepúlveda,2025-05-14,tarea,5.5,Artes Visuales
Maite Díaz González,10000165-9,2do Básico,B,Ciencias Naturales,Valentina Torres Díaz,2025-05-20,tarea,4.7,Ciencias Naturales
Constanza Muñoz Vega,10000067-9,1ro Básico,B,Música,Vicente Tapia Iglesias,2025-09-26,evaluacion,5.0,Música
Renata Muñoz López,10000079-2,1ro Básico,B,Ciencias Naturales,Diego Morales Soto,2025-06-21,evaluacion,6.4,Ciencias Naturales
Joaquín Muñoz Espinoza,10000066-0,1ro Básico,B,Tecnología,Trinidad Santana Ibarra,2025-04-04,tarea,4.9,Tecnología
Renata González López,10000034-2,1ro Básico,A,Inglés,Maximiliano Espinoza Molina,2025-09-03,evaluacion,5.8,Inglés
Matías Rojas Díaz,10000091-1,2do Básico,A,Inglés,Renata Contreras Vera,2025-03-12,evaluacion,6.1,Inglés
Renata Díaz López,10000169-1,2do Básico,B,Artes Visuales,Manuel Romero Cortés,2025-08-02,tarea,4.9,Artes Visuales
Roberto González Campos,10000043-1,1ro Básico,A,Matemáticas,Pedro Rodríguez Silva,2025-03-19,evaluacion,6.3,Matemáticas
Trinidad Muñoz Sepúlveda,10000063-6,1ro Básico,B,Música,Vicente Tapia Iglesias,2025-12-11,tarea,5.8,Música
Isidora Muñoz Espinoza,10000051-2,1ro Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-04-07,evaluacion,6.1,Matemáticas
Roberto Muñoz Campos,10000088-1,1ro Básico,B,Tecnología,Samuel Jara Bustos,2025-07-29,evaluacion,5.4,Tecnología
Valentina González Contreras,10000002-4,1ro Básico,A,Música,Francisca Medina Aros,2025-04-24,evaluacion,5.7,Música
Santiago Díaz Campos,10000148-9,2do Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-07-30,tarea,4.5,Ciencias Naturales
Manuel Rojas Sepúlveda,10000123-3,2do Básico,A,Orientación,Constanza Riquelme Carvajal,2025-05-15,tarea,5.4,Orientación
Felipe González Gutiérrez,10000023-7,1ro Básico,A,Inglés,Joaquín Araya Peña,2025-12-18,evaluacion,5.3,Inglés
Josefa Díaz Alarcón,10000149-7,2do Básico,B,Tecnología,Samuel Jara Bustos,2025-09-17,evaluacion,4.5,Tecnología
Emilia González Gutiérrez,10000008-3,1ro Básico,A,Orientación,Constanza Riquelme Carvajal,2025-12-02,tarea,4.2,Orientación
