nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Josefa Alarcón Ruiz,10000014-8,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,40,Mi País Chile
Josefa Alarcón Ruiz,10000014-8,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,48,Regiones de Chile
Josefa Alarcón Ruiz,10000014-8,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,60,Fiestas Patrias
Josefa Alarcón Ruiz,10000014-8,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,84,Pueblos Originarios
Josefa Alarcón Ruiz,10000014-8,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,63,Derechos y Deberes
Josefa Alarcón Ruiz,10000014-8,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,55,Evaluación Final Historia
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,42,Números del 0 al 10
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,74,Números hasta el 20
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,87,Suma sin Reserva
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,94,Suma y Resta Básica
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,97,Figuras Geométricas
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,100,Números hasta el 50
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-12,tarea,90,Las Vocales
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-25,prueba,55,Comprensión Lectora Inicial
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-04-15,tarea,57,Consonantes M, P, L
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-05,prueba,76,Lectura de Sílabas
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-28,tarea,72,Escritura de Palabras
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-06-25,prueba,58,Lectura de Palabras
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-14,tarea,42,Los Seres Vivos
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-28,prueba,43,Animales y Plantas
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-04-18,tarea,62,Partes del Cuerpo Humano
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-05-10,prueba,84,Los Sentidos
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-05,tarea,74,Hábitos Saludables
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-27,prueba,96,Los Animales y sus Características
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-03-17,tarea,40,Mi Familia
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-05,prueba,91,La Casa y la Familia
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-28,tarea,65,Mi Escuela
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-05-20,prueba,64,La Comunidad
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-10,tarea,93,Oficios y Profesiones
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-28,prueba,50,Símbolos Patrios
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-07-15,tarea,63,Números hasta el 70
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-05,prueba,87,Números hasta el 100
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-28,tarea,40,Suma con Reserva
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-09-25,prueba,85,Resta sin Reserva
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-10-23,tarea,67,Problemas Matemáticos
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-11-27,prueba,63,Evaluación Final Matemáticas
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-07-18,tarea,67,Lectura de Oraciones
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-08-08,prueba,64,Comprensión de Textos Breves
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-05,tarea,76,La Oración Simple
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-30,prueba,46,Artículos y Sustantivos
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-10-28,tarea,44,Escritura Creativa
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-11-28,prueba,54,Evaluación Final Lenguaje
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-07-22,tarea,72,Las Plantas y sus Partes
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,45,Ciclo de Vida de las Plantas
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,86,El Agua en la Naturaleza
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,49,Estados del Agua
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,46,El Sol y la Tierra
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,48,Evaluación Final Ciencias
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,98,Mi País Chile
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,58,Regiones de Chile
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,76,Fiestas Patrias
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,47,Pueblos Originarios
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,42,Derechos y Deberes
Nicolás Jara Ríos,10000015-6,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,47,Evaluación Final Historia
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,73,Números del 0 al 10
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,46,Números hasta el 20
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,98,Suma sin Reserva
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,84,Suma y Resta Básica
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,94,Figuras Geométricas
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,58,Números hasta el 50
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-12,tarea,80,Las Vocales
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-25,prueba,44,Comprensión Lectora Inicial
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-04-15,tarea,98,Consonantes M, P, L
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-05,prueba,93,Lectura de Sílabas
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-28,tarea,97,Escritura de Palabras
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-06-25,prueba,43,Lectura de Palabras
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-14,tarea,83,Los Seres Vivos
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-28,prueba,44,Animales y Plantas
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-04-18,tarea,57,Partes del Cuerpo Humano
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-05-10,prueba,80,Los Sentidos
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-05,tarea,62,Hábitos Saludables
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-27,prueba,77,Los Animales y sus Características
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-03-17,tarea,100,Mi Familia
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-05,prueba,67,La Casa y la Familia
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-28,tarea,60,Mi Escuela
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-05-20,prueba,43,La Comunidad
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-10,tarea,69,Oficios y Profesiones
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-28,prueba,97,Símbolos Patrios
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-07-15,tarea,78,Números hasta el 70
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-05,prueba,99,Números hasta el 100
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-28,tarea,65,Suma con Reserva
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-09-25,prueba,43,Resta sin Reserva
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-10-23,tarea,53,Problemas Matemáticos
Florencia Campos Molina,10000016-4,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-11-27,prueba,85,Evaluación Final Matemáticas
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-07-18,tarea,42,Lectura de Oraciones
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-08-08,prueba,94,Comprensión de Textos Breves
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-05,tarea,78,La Oración Simple
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-30,prueba,93,Artículos y Sustantivos
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-10-28,tarea,60,Escritura Creativa
Florencia Campos Molina,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-11-28,prueba,62,Evaluación Final Lenguaje
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-07-22,tarea,78,Las Plantas y sus Partes
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,52,Ciclo de Vida de las Plantas
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,99,El Agua en la Naturaleza
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,95,Estados del Agua
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,49,El Sol y la Tierra
Florencia Campos Molina,10000016-4,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,94,Evaluación Final Ciencias
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,72,Mi País Chile
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,50,Regiones de Chile
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,63,Fiestas Patrias
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,53,Pueblos Originarios
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,70,Derechos y Deberes
Florencia Campos Molina,10000016-4,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,77,Evaluación Final Historia
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,60,Números del 0 al 10
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,56,Números hasta el 20
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,45,Suma sin Reserva
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,91,Suma y Resta Básica
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,72,Figuras Geométricas
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,96,Números hasta el 50
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-12,tarea,67,Las Vocales
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-25,prueba,94,Comprensión Lectora Inicial
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-04-15,tarea,61,Consonantes M, P, L
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-05,prueba,85,Lectura de Sílabas
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-28,tarea,56,Escritura de Palabras
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-06-25,prueba,70,Lectura de Palabras
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-14,tarea,84,Los Seres Vivos
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-28,prueba,57,Animales y Plantas
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-04-18,tarea,77,Partes del Cuerpo Humano
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-05-10,prueba,93,Los Sentidos
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-05,tarea,53,Hábitos Saludables
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-27,prueba,96,Los Animales y sus Características
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-03-17,tarea,59,Mi Familia
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-05,prueba,49,La Casa y la Familia
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-28,tarea,87,Mi Escuela
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-05-20,prueba,61,La Comunidad
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-10,tarea,96,Oficios y Profesiones
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-28,prueba,74,Símbolos Patrios
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-07-15,tarea,76,Números hasta el 70
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-05,prueba,70,Números hasta el 100
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-28,tarea,42,Suma con Reserva
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-09-25,prueba,84,Resta sin Reserva
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-10-23,tarea,43,Problemas Matemáticos
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-11-27,prueba,63,Evaluación Final Matemáticas
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-07-18,tarea,86,Lectura de Oraciones
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-08-08,prueba,42,Comprensión de Textos Breves
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-05,tarea,81,La Oración Simple
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-30,prueba,68,Artículos y Sustantivos
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-10-28,tarea,51,Escritura Creativa
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-11-28,prueba,69,Evaluación Final Lenguaje
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-07-22,tarea,87,Las Plantas y sus Partes
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,54,Ciclo de Vida de las Plantas
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,71,El Agua en la Naturaleza
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,99,Estados del Agua
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,95,El Sol y la Tierra
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,96,Evaluación Final Ciencias
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,97,Mi País Chile
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,64,Regiones de Chile
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,79,Fiestas Patrias
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,55,Pueblos Originarios
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,73,Derechos y Deberes
Gabriel Ponce Álvarez,10000017-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,95,Evaluación Final Historia
Trinidad Valdés Sandoval,10000018-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,94,Números del 0 al 10
Trinidad Valdés Sandoval,10000018-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,41,Números hasta el 20
Trinidad Valdés Sandoval,10000018-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,94,Suma sin Reserva
Trinidad Valdés Sandoval,10000018-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,100,Suma y Resta Básica
Trinidad Valdés Sandoval,10000018-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,41,Figuras Geométricas
Trinidad Valdés Sandoval,10000018-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,97,Números hasta el 50
