nombre,rut,username,curso,seccion,fecha,estado
Joaquín González Espinoza,10000021-0,j.gonzalez0210,1ro Básico,A,2025-04-21,present
Constanza González Vega,10000022-9,c.gonzalez0229,1ro Básico,A,2025-04-21,present
Felipe González Gutiérrez,10000023-7,f.gonzalez0237,1ro Básico,A,2025-04-21,present
María José González Ramírez,10000024-5,m.gonzalez0245,1ro Básico,A,2025-04-21,present
Sebastián González Cortés,10000025-3,s.gonzalez0253,1ro Básico,A,2025-04-21,present
Fernanda González Figueroa,10000026-1,f.gonzalez0261,1ro Básico,A,2025-04-21,present
Vicente González Jara,10000027-k,v.gonzalez0027,1ro Básico,A,2025-04-21,present
Javiera González Campos,10000028-8,j.gonzalez0288,1ro Básico,A,2025-04-21,present
Cristóbal González Alarcón,10000029-6,c.gonzalez0296,1ro Básico,A,2025-04-21,present
Maite González González,10000030-k,m.gonzalez0030,1ro Básico,A,2025-04-21,present
Andrés González Díaz,10000031-8,a.gonzalez0318,1ro Básico,A,2025-04-21,absent
Ignacia González Contreras,10000032-6,i.gonzalez0326,1ro Básico,A,2025-04-21,present
Manuel González Sepúlveda,10000033-4,m.gonzalez0334,1ro Básico,A,2025-04-21,present
Renata González López,10000034-2,r.gonzalez0342,1ro Básico,A,2025-04-21,present
Mateo González Torres,10000035-0,m.gonzalez0350,1ro Básico,A,2025-04-21,present
Francisca González Espinoza,10000036-9,f.gonzalez0369,1ro Básico,A,2025-04-21,present
Ángel González Vega,10000037-7,á.gonzalez0377,1ro Básico,A,2025-04-21,present
Victoria González Gutiérrez,10000038-5,v.gonzalez0385,1ro Básico,A,2025-04-21,present
Eduardo González Ramírez,10000039-3,e.gonzalez0393,1ro Básico,A,2025-04-21,present
Carolina González Cortés,10000040-7,c.gonzalez0407,1ro Básico,A,2025-04-21,present
Alberto González Figueroa,10000041-5,a.gonzalez0415,1ro Básico,A,2025-04-21,present
Daniela González Jara,10000042-3,d.gonzalez0423,1ro Básico,A,2025-04-21,present
Roberto González Campos,10000043-1,r.gonzalez0431,1ro Básico,A,2025-04-21,absent
Gabriela González Alarcón,10000044-k,g.gonzalez0044,1ro Básico,A,2025-04-21,present
Sofía González González,10000000-8,sofia,1ro Básico,A,2025-04-22,present
Matías González Díaz,10000001-6,m.gonzalez0016,1ro Básico,A,2025-04-22,present
Valentina González Contreras,10000002-4,v.gonzalez0024,1ro Básico,A,2025-04-22,absent
Benjamín González Sepúlveda,10000003-2,b.gonzalez0032,1ro Básico,A,2025-04-22,present
Martina González López,10000004-0,m.gonzalez0040,1ro Básico,A,2025-04-22,present
Lucas González Torres,10000005-9,l.gonzalez0059,1ro Básico,A,2025-04-22,present
Isidora González Espinoza,10000006-7,i.gonzalez0067,1ro Básico,A,2025-04-22,present
Agustín González Vega,10000007-5,a.gonzalez0075,1ro Básico,A,2025-04-22,present
Emilia González Gutiérrez,10000008-3,e.gonzalez0083,1ro Básico,A,2025-04-22,present
Tomás González Ramírez,10000009-1,t.gonzalez0091,1ro Básico,A,2025-04-22,late
Amanda González Cortés,10000010-5,a.gonzalez0105,1ro Básico,A,2025-04-22,present
Diego González Figueroa,10000011-3,d.gonzalez0113,1ro Básico,A,2025-04-22,present
Catalina González Jara,10000012-1,c.gonzalez0121,1ro Básico,A,2025-04-22,present
Santiago González Campos,10000013-k,s.gonzalez0013,1ro Básico,A,2025-04-22,present
Josefa González Alarcón,10000014-8,j.gonzalez0148,1ro Básico,A,2025-04-22,present
Nicolás González González,10000015-6,n.gonzalez0156,1ro Básico,A,2025-04-22,present
Florencia González Díaz,10000016-4,f.gonzalez0164,1ro Básico,A,2025-04-22,present
Gabriel González Contreras,10000017-2,g.gonzalez0172,1ro Básico,A,2025-04-22,present
Trinidad González Sepúlveda,10000018-0,t.gonzalez0180,1ro Básico,A,2025-04-22,present
Maximiliano González López,10000019-9,m.gonzalez0199,1ro Básico,A,2025-04-22,present
Antonia González Torres,10000020-2,a.gonzalez0202,1ro Básico,A,2025-04-22,present
Joaquín González Espinoza,10000021-0,j.gonzalez0210,1ro Básico,A,2025-04-22,present
Constanza González Vega,10000022-9,c.gonzalez0229,1ro Básico,A,2025-04-22,present
Felipe González Gutiérrez,10000023-7,f.gonzalez0237,1ro Básico,A,2025-04-22,late
María José González Ramírez,10000024-5,m.gonzalez0245,1ro Básico,A,2025-04-22,absent
Sebastián González Cortés,10000025-3,s.gonzalez0253,1ro Básico,A,2025-04-22,present
Fernanda González Figueroa,10000026-1,f.gonzalez0261,1ro Básico,A,2025-04-22,late
Vicente González Jara,10000027-k,v.gonzalez0027,1ro Básico,A,2025-04-22,present
Javiera González Campos,10000028-8,j.gonzalez0288,1ro Básico,A,2025-04-22,present
Cristóbal González Alarcón,10000029-6,c.gonzalez0296,1ro Básico,A,2025-04-22,absent
Maite González González,10000030-k,m.gonzalez0030,1ro Básico,A,2025-04-22,present
Andrés González Díaz,10000031-8,a.gonzalez0318,1ro Básico,A,2025-04-22,present
Ignacia González Contreras,10000032-6,i.gonzalez0326,1ro Básico,A,2025-04-22,present
Manuel González Sepúlveda,10000033-4,m.gonzalez0334,1ro Básico,A,2025-04-22,excused
Renata González López,10000034-2,r.gonzalez0342,1ro Básico,A,2025-04-22,present
Mateo González Torres,10000035-0,m.gonzalez0350,1ro Básico,A,2025-04-22,present
Francisca González Espinoza,10000036-9,f.gonzalez0369,1ro Básico,A,2025-04-22,present
Ángel González Vega,10000037-7,á.gonzalez0377,1ro Básico,A,2025-04-22,present
Victoria González Gutiérrez,10000038-5,v.gonzalez0385,1ro Básico,A,2025-04-22,present
Eduardo González Ramírez,10000039-3,e.gonzalez0393,1ro Básico,A,2025-04-22,present
Carolina González Cortés,10000040-7,c.gonzalez0407,1ro Básico,A,2025-04-22,present
Alberto González Figueroa,10000041-5,a.gonzalez0415,1ro Básico,A,2025-04-22,present
Daniela González Jara,10000042-3,d.gonzalez0423,1ro Básico,A,2025-04-22,present
Roberto González Campos,10000043-1,r.gonzalez0431,1ro Básico,A,2025-04-22,present
Gabriela González Alarcón,10000044-k,g.gonzalez0044,1ro Básico,A,2025-04-22,present
Sofía González González,10000000-8,sofia,1ro Básico,A,2025-04-23,present
Matías González Díaz,10000001-6,m.gonzalez0016,1ro Básico,A,2025-04-23,present
Valentina González Contreras,10000002-4,v.gonzalez0024,1ro Básico,A,2025-04-23,present
Benjamín González Sepúlveda,10000003-2,b.gonzalez0032,1ro Básico,A,2025-04-23,present
Martina González López,10000004-0,m.gonzalez0040,1ro Básico,A,2025-04-23,absent
Lucas González Torres,10000005-9,l.gonzalez0059,1ro Básico,A,2025-04-23,present
Isidora González Espinoza,10000006-7,i.gonzalez0067,1ro Básico,A,2025-04-23,present
Agustín González Vega,10000007-5,a.gonzalez0075,1ro Básico,A,2025-04-23,present
Emilia González Gutiérrez,10000008-3,e.gonzalez0083,1ro Básico,A,2025-04-23,present
Tomás González Ramírez,10000009-1,t.gonzalez0091,1ro Básico,A,2025-04-23,present
Amanda González Cortés,10000010-5,a.gonzalez0105,1ro Básico,A,2025-04-23,present
Diego González Figueroa,10000011-3,d.gonzalez0113,1ro Básico,A,2025-04-23,present
Catalina González Jara,10000012-1,c.gonzalez0121,1ro Básico,A,2025-04-23,present
Santiago González Campos,10000013-k,s.gonzalez0013,1ro Básico,A,2025-04-23,present
Josefa González Alarcón,10000014-8,j.gonzalez0148,1ro Básico,A,2025-04-23,present
Nicolás González González,10000015-6,n.gonzalez0156,1ro Básico,A,2025-04-23,late
Florencia González Díaz,10000016-4,f.gonzalez0164,1ro Básico,A,2025-04-23,present
Gabriel González Contreras,10000017-2,g.gonzalez0172,1ro Básico,A,2025-04-23,present
Trinidad González Sepúlveda,10000018-0,t.gonzalez0180,1ro Básico,A,2025-04-23,present
Maximiliano González López,10000019-9,m.gonzalez0199,1ro Básico,A,2025-04-23,late
Antonia González Torres,10000020-2,a.gonzalez0202,1ro Básico,A,2025-04-23,present
Joaquín González Espinoza,10000021-0,j.gonzalez0210,1ro Básico,A,2025-04-23,present
Constanza González Vega,10000022-9,c.gonzalez0229,1ro Básico,A,2025-04-23,present
Felipe González Gutiérrez,10000023-7,f.gonzalez0237,1ro Básico,A,2025-04-23,present
María José González Ramírez,10000024-5,m.gonzalez0245,1ro Básico,A,2025-04-23,present
Sebastián González Cortés,10000025-3,s.gonzalez0253,1ro Básico,A,2025-04-23,present
Fernanda González Figueroa,10000026-1,f.gonzalez0261,1ro Básico,A,2025-04-23,present
Vicente González Jara,10000027-k,v.gonzalez0027,1ro Básico,A,2025-04-23,present
Javiera González Campos,10000028-8,j.gonzalez0288,1ro Básico,A,2025-04-23,present
Cristóbal González Alarcón,10000029-6,c.gonzalez0296,1ro Básico,A,2025-04-23,present
Maite González González,10000030-k,m.gonzalez0030,1ro Básico,A,2025-04-23,excused
Andrés González Díaz,10000031-8,a.gonzalez0318,1ro Básico,A,2025-04-23,present
Ignacia González Contreras,10000032-6,i.gonzalez0326,1ro Básico,A,2025-04-23,present
Manuel González Sepúlveda,10000033-4,m.gonzalez0334,1ro Básico,A,2025-04-23,present
Renata González López,10000034-2,r.gonzalez0342,1ro Básico,A,2025-04-23,present
Mateo González Torres,10000035-0,m.gonzalez0350,1ro Básico,A,2025-04-23,present
Francisca González Espinoza,10000036-9,f.gonzalez0369,1ro Básico,A,2025-04-23,present
Ángel González Vega,10000037-7,á.gonzalez0377,1ro Básico,A,2025-04-23,present
Victoria González Gutiérrez,10000038-5,v.gonzalez0385,1ro Básico,A,2025-04-23,present
Eduardo González Ramírez,10000039-3,e.gonzalez0393,1ro Básico,A,2025-04-23,present
Carolina González Cortés,10000040-7,c.gonzalez0407,1ro Básico,A,2025-04-23,present
Alberto González Figueroa,10000041-5,a.gonzalez0415,1ro Básico,A,2025-04-23,present
Daniela González Jara,10000042-3,d.gonzalez0423,1ro Básico,A,2025-04-23,present
Roberto González Campos,10000043-1,r.gonzalez0431,1ro Básico,A,2025-04-23,present
Gabriela González Alarcón,10000044-k,g.gonzalez0044,1ro Básico,A,2025-04-23,present
Sofía González González,10000000-8,sofia,1ro Básico,A,2025-04-24,present
Matías González Díaz,10000001-6,m.gonzalez0016,1ro Básico,A,2025-04-24,present
Valentina González Contreras,10000002-4,v.gonzalez0024,1ro Básico,A,2025-04-24,present
Benjamín González Sepúlveda,10000003-2,b.gonzalez0032,1ro Básico,A,2025-04-24,present
Martina González López,10000004-0,m.gonzalez0040,1ro Básico,A,2025-04-24,present
Lucas González Torres,10000005-9,l.gonzalez0059,1ro Básico,A,2025-04-24,present
Isidora González Espinoza,10000006-7,i.gonzalez0067,1ro Básico,A,2025-04-24,present
Agustín González Vega,10000007-5,a.gonzalez0075,1ro Básico,A,2025-04-24,present
Emilia González Gutiérrez,10000008-3,e.gonzalez0083,1ro Básico,A,2025-04-24,present
Tomás González Ramírez,10000009-1,t.gonzalez0091,1ro Básico,A,2025-04-24,present
Amanda González Cortés,10000010-5,a.gonzalez0105,1ro Básico,A,2025-04-24,present
Diego González Figueroa,10000011-3,d.gonzalez0113,1ro Básico,A,2025-04-24,present
Catalina González Jara,10000012-1,c.gonzalez0121,1ro Básico,A,2025-04-24,present
Santiago González Campos,10000013-k,s.gonzalez0013,1ro Básico,A,2025-04-24,excused
Josefa González Alarcón,10000014-8,j.gonzalez0148,1ro Básico,A,2025-04-24,present
Nicolás González González,10000015-6,n.gonzalez0156,1ro Básico,A,2025-04-24,present
Florencia González Díaz,10000016-4,f.gonzalez0164,1ro Básico,A,2025-04-24,present
Gabriel González Contreras,10000017-2,g.gonzalez0172,1ro Básico,A,2025-04-24,present
Trinidad González Sepúlveda,10000018-0,t.gonzalez0180,1ro Básico,A,2025-04-24,present
Maximiliano González López,10000019-9,m.gonzalez0199,1ro Básico,A,2025-04-24,present
Antonia González Torres,10000020-2,a.gonzalez0202,1ro Básico,A,2025-04-24,present
Joaquín González Espinoza,10000021-0,j.gonzalez0210,1ro Básico,A,2025-04-24,present
Constanza González Vega,10000022-9,c.gonzalez0229,1ro Básico,A,2025-04-24,present
Felipe González Gutiérrez,10000023-7,f.gonzalez0237,1ro Básico,A,2025-04-24,present
María José González Ramírez,10000024-5,m.gonzalez0245,1ro Básico,A,2025-04-24,present
Sebastián González Cortés,10000025-3,s.gonzalez0253,1ro Básico,A,2025-04-24,late
Fernanda González Figueroa,10000026-1,f.gonzalez0261,1ro Básico,A,2025-04-24,excused
Vicente González Jara,10000027-k,v.gonzalez0027,1ro Básico,A,2025-04-24,present
Javiera González Campos,10000028-8,j.gonzalez0288,1ro Básico,A,2025-04-24,present
Cristóbal González Alarcón,10000029-6,c.gonzalez0296,1ro Básico,A,2025-04-24,present
Maite González González,10000030-k,m.gonzalez0030,1ro Básico,A,2025-04-24,present
Andrés González Díaz,10000031-8,a.gonzalez0318,1ro Básico,A,2025-04-24,absent
Ignacia González Contreras,10000032-6,i.gonzalez0326,1ro Básico,A,2025-04-24,present
Manuel González Sepúlveda,10000033-4,m.gonzalez0334,1ro Básico,A,2025-04-24,present
Renata González López,10000034-2,r.gonzalez0342,1ro Básico,A,2025-04-24,late
Mateo González Torres,10000035-0,m.gonzalez0350,1ro Básico,A,2025-04-24,present
Francisca González Espinoza,10000036-9,f.gonzalez0369,1ro Básico,A,2025-04-24,present
Ángel González Vega,10000037-7,á.gonzalez0377,1ro Básico,A,2025-04-24,present
Victoria González Gutiérrez,10000038-5,v.gonzalez0385,1ro Básico,A,2025-04-24,present
Eduardo González Ramírez,10000039-3,e.gonzalez0393,1ro Básico,A,2025-04-24,present
Carolina González Cortés,10000040-7,c.gonzalez0407,1ro Básico,A,2025-04-24,present
Alberto González Figueroa,10000041-5,a.gonzalez0415,1ro Básico,A,2025-04-24,present
Daniela González Jara,10000042-3,d.gonzalez0423,1ro Básico,A,2025-04-24,present
Roberto González Campos,10000043-1,r.gonzalez0431,1ro Básico,A,2025-04-24,present
Gabriela González Alarcón,10000044-k,g.gonzalez0044,1ro Básico,A,2025-04-24,present
Sofía González González,10000000-8,sofia,1ro Básico,A,2025-04-25,present
Matías González Díaz,10000001-6,m.gonzalez0016,1ro Básico,A,2025-04-25,present
Valentina González Contreras,10000002-4,v.gonzalez0024,1ro Básico,A,2025-04-25,present
Benjamín González Sepúlveda,10000003-2,b.gonzalez0032,1ro Básico,A,2025-04-25,present
Martina González López,10000004-0,m.gonzalez0040,1ro Básico,A,2025-04-25,absent
Lucas González Torres,10000005-9,l.gonzalez0059,1ro Básico,A,2025-04-25,present
Isidora González Espinoza,10000006-7,i.gonzalez0067,1ro Básico,A,2025-04-25,present
Agustín González Vega,10000007-5,a.gonzalez0075,1ro Básico,A,2025-04-25,present
Emilia González Gutiérrez,10000008-3,e.gonzalez0083,1ro Básico,A,2025-04-25,present
Tomás González Ramírez,10000009-1,t.gonzalez0091,1ro Básico,A,2025-04-25,present
Amanda González Cortés,10000010-5,a.gonzalez0105,1ro Básico,A,2025-04-25,present
Diego González Figueroa,10000011-3,d.gonzalez0113,1ro Básico,A,2025-04-25,present
Catalina González Jara,10000012-1,c.gonzalez0121,1ro Básico,A,2025-04-25,present
Santiago González Campos,10000013-k,s.gonzalez0013,1ro Básico,A,2025-04-25,present
Josefa González Alarcón,10000014-8,j.gonzalez0148,1ro Básico,A,2025-04-25,present
Nicolás González González,10000015-6,n.gonzalez0156,1ro Básico,A,2025-04-25,present
Florencia González Díaz,10000016-4,f.gonzalez0164,1ro Básico,A,2025-04-25,present
Gabriel González Contreras,10000017-2,g.gonzalez0172,1ro Básico,A,2025-04-25,present
Trinidad González Sepúlveda,10000018-0,t.gonzalez0180,1ro Básico,A,2025-04-25,present
Maximiliano González López,10000019-9,m.gonzalez0199,1ro Básico,A,2025-04-25,present
Antonia González Torres,10000020-2,a.gonzalez0202,1ro Básico,A,2025-04-25,present
Joaquín González Espinoza,10000021-0,j.gonzalez0210,1ro Básico,A,2025-04-25,absent
Constanza González Vega,10000022-9,c.gonzalez0229,1ro Básico,A,2025-04-25,present
Felipe González Gutiérrez,10000023-7,f.gonzalez0237,1ro Básico,A,2025-04-25,present
María José González Ramírez,10000024-5,m.gonzalez0245,1ro Básico,A,2025-04-25,present
Sebastián González Cortés,10000025-3,s.gonzalez0253,1ro Básico,A,2025-04-25,present
Fernanda González Figueroa,10000026-1,f.gonzalez0261,1ro Básico,A,2025-04-25,present
Vicente González Jara,10000027-k,v.gonzalez0027,1ro Básico,A,2025-04-25,present
Javiera González Campos,10000028-8,j.gonzalez0288,1ro Básico,A,2025-04-25,present
Cristóbal González Alarcón,10000029-6,c.gonzalez0296,1ro Básico,A,2025-04-25,present
Maite González González,10000030-k,m.gonzalez0030,1ro Básico,A,2025-04-25,present
Andrés González Díaz,10000031-8,a.gonzalez0318,1ro Básico,A,2025-04-25,present
Ignacia González Contreras,10000032-6,i.gonzalez0326,1ro Básico,A,2025-04-25,present
Manuel González Sepúlveda,10000033-4,m.gonzalez0334,1ro Básico,A,2025-04-25,absent
Renata González López,10000034-2,r.gonzalez0342,1ro Básico,A,2025-04-25,present
Mateo González Torres,10000035-0,m.gonzalez0350,1ro Básico,A,2025-04-25,late
Francisca González Espinoza,10000036-9,f.gonzalez0369,1ro Básico,A,2025-04-25,present
Ángel González Vega,10000037-7,á.gonzalez0377,1ro Básico,A,2025-04-25,present
Victoria González Gutiérrez,10000038-5,v.gonzalez0385,1ro Básico,A,2025-04-25,present
Eduardo González Ramírez,10000039-3,e.gonzalez0393,1ro Básico,A,2025-04-25,present
Carolina González Cortés,10000040-7,c.gonzalez0407,1ro Básico,A,2025-04-25,absent
Alberto González Figueroa,10000041-5,a.gonzalez0415,1ro Básico,A,2025-04-25,present
Daniela González Jara,10000042-3,d.gonzalez0423,1ro Básico,A,2025-04-25,present
Roberto González Campos,10000043-1,r.gonzalez0431,1ro Básico,A,2025-04-25,present
Gabriela González Alarcón,10000044-k,g.gonzalez0044,1ro Básico,A,2025-04-25,present
Sofía González González,10000000-8,sofia,1ro Básico,A,2025-04-28,present
Matías González Díaz,10000001-6,m.gonzalez0016,1ro Básico,A,2025-04-28,present
Valentina González Contreras,10000002-4,v.gonzalez0024,1ro Básico,A,2025-04-28,present
Benjamín González Sepúlveda,10000003-2,b.gonzalez0032,1ro Básico,A,2025-04-28,present
Martina González López,10000004-0,m.gonzalez0040,1ro Básico,A,2025-04-28,present
Lucas González Torres,10000005-9,l.gonzalez0059,1ro Básico,A,2025-04-28,present
Isidora González Espinoza,10000006-7,i.gonzalez0067,1ro Básico,A,2025-04-28,present
Agustín González Vega,10000007-5,a.gonzalez0075,1ro Básico,A,2025-04-28,present
